ticker,name,sector,exchange,industry
NASDAQ:IINN,IINN,Health Technology,NASDAQ,Medical Specialties
NASDAQ:FEMY,FEMY,Electronic Technology,NASDAQ,Electronic Equipment/Instruments
NASDAQ:RILYP,RILYP,Finance,NASDAQ,Investment Banks/Brokers
NYSE:BGSF,BGSF,Commercial Services,NYSE,Personnel Services
NASDAQ:FPAY,FPAY,Finance,NASDAQ,Finance/Rental/Leasing
NASDAQ:BTBD,BTBD,Consumer Services,NASDAQ,Restaurants
NASDAQ:IKT,IKT,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:GMHS,GMHS,Finance,NASDAQ,Financial Conglomerates
NASDAQ:MTC,MTC,Technology Services,NASDAQ,Information Technology Services
NASDAQ:FTHM,FTHM,Technology Services,NASDAQ,Packaged Software
AMEX:LPA,LPA,Finance,AMEX,Real Estate Development
NYSE:NRUC,NRUC,Finance,NYSE,Finance/Rental/Leasing
NASDAQ:MJID,MJID,Distribution Services,NASDAQ,Wholesale Distributors
NASDAQ:GRCE,GRCE,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:METCZ,METCZ,Energy Minerals,NASDAQ,Coal
NASDAQ:OFS,OFS,Miscellaneous,NASDAQ,Investment Trusts/Mutual Funds
NYSE:BODI,BODI,Consumer Services,NYSE,Other Consumer Services
NASDAQ:SNTI,SNTI,Health Technology,NASDAQ,Biotechnology
NYSE:EICA,EICA,Miscellaneous,NYSE,Investment Trusts/Mutual Funds
NASDAQ:ERNA,ERNA,Health Technology,NASDAQ,Pharmaceuticals: Major
NYSE:MITN,MITN,Finance,NYSE,Real Estate Investment Trusts
NASDAQ:JSM,JSM,Finance,NASDAQ,Finance/Rental/Leasing
NASDAQ:YSXT,YSXT,Finance,NASDAQ,Property/Casualty Insurance
NASDAQ:NXGL,NXGL,Process Industries,NASDAQ,Chemicals: Specialty
NASDAQ:OXSQG,OXSQG,Miscellaneous,NASDAQ,Investment Trusts/Mutual Funds
NYSE:AFGD,AFGD,Finance,NYSE,Property/Casualty Insurance
NASDAQ:RELL,RELL,Electronic Technology,NASDAQ,Electronic Production Equipment
NASDAQ:XRTX,XRTX,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:RSSS,RSSS,Commercial Services,NASDAQ,Miscellaneous Commercial Services
NASDAQ:ALZN,ALZN,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:FBRX,FBRX,Health Technology,NASDAQ,Biotechnology
AMEX:LEGT,LEGT,Finance,AMEX,Financial Conglomerates
NASDAQ:ONBPO,ONBPO,Finance,NASDAQ,Major Banks
NASDAQ:SEGG,SEGG,Consumer Services,NASDAQ,Movies/Entertainment
NASDAQ:TPCS,TPCS,Producer Manufacturing,NASDAQ,Industrial Machinery
NASDAQ:DCOMP,DCOMP,Finance,NASDAQ,Regional Banks
NASDAQ:ELBM,ELBM,Producer Manufacturing,NASDAQ,Electrical Products
NASDAQ:MKDW,MKDW,Producer Manufacturing,NASDAQ,Auto Parts: OEM
NASDAQ:WORX,WORX,Technology Services,NASDAQ,Packaged Software
AMEX:TOON,TOON,Consumer Services,AMEX,Movies/Entertainment
NASDAQ:MURA,MURA,Health Technology,NASDAQ,Biotechnology
NYSE:BEPI,BEPI,Finance,NYSE,Real Estate Development
NASDAQ:HSDT,HSDT,Health Technology,NASDAQ,Medical Specialties
NASDAQ:FNGR,FNGR,Technology Services,NASDAQ,Packaged Software
NASDAQ:REVB,REVB,Health Technology,NASDAQ,Biotechnology
NASDAQ:KEQU,KEQU,Health Technology,NASDAQ,Medical Specialties
AMEX:BGI,BGI,Retail Trade,AMEX,Specialty Stores
AMEX:LUD,LUD,Non-Energy Minerals,AMEX,Steel
NASDAQ:BAFN,BAFN,Finance,NASDAQ,Regional Banks
NASDAQ:DYAI,DYAI,Health Services,NASDAQ,Medical/Nursing Services
NASDAQ:VRA,VRA,Consumer Non-Durables,NASDAQ,Apparel/Footwear
NYSE:SPME,SPME,Miscellaneous,NYSE,Investment Trusts/Mutual Funds
NASDAQ:TTSH,TTSH,Retail Trade,NASDAQ,Home Improvement Chains
NYSE:WHG,WHG,Finance,NYSE,Investment Managers
NASDAQ:HMR,HMR,Industrial Services,NASDAQ,Oil & Gas Pipelines
NYSE:SFB,SFB,Finance,NYSE,Investment Managers
NASDAQ:ANEB,ANEB,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:ANIX,ANIX,Health Technology,NASDAQ,Biotechnology
NASDAQ:AGNCM,AGNCM,Finance,NASDAQ,Real Estate Investment Trusts
NASDAQ:PFSA,PFSA,Electronic Technology,NASDAQ,Semiconductors
NASDAQ:AGNCL,AGNCL,Finance,NASDAQ,Real Estate Investment Trusts
NASDAQ:IVDA,IVDA,Electronic Technology,NASDAQ,Telecommunications Equipment
NASDAQ:SOWG,SOWG,Consumer Non-Durables,NASDAQ,Food: Specialty/Candy
NASDAQ:CRIS,CRIS,Health Technology,NASDAQ,Biotechnology
NYSE:BNJ,BNJ,Finance,NYSE,Finance/Rental/Leasing
NASDAQ:SPAI,SPAI,Electronic Technology,NASDAQ,Aerospace & Defense
NASDAQ:KMRK,KMRK,Commercial Services,NASDAQ,Miscellaneous Commercial Services
NASDAQ:EGAN,EGAN,Technology Services,NASDAQ,Internet Software/Services
NASDAQ:NSPR,NSPR,Health Technology,NASDAQ,Medical Specialties
NASDAQ:MNSB,MNSB,Finance,NASDAQ,Regional Banks
NASDAQ:GMGI,GMGI,Technology Services,NASDAQ,Packaged Software
NASDAQ:VBIX,VBIX,Electronic Technology,NASDAQ,Computer Peripherals
NYSE:VHI,VHI,Process Industries,NYSE,Chemicals: Specialty
AMEX:CVU,CVU,Electronic Technology,AMEX,Aerospace & Defense
NASDAQ:BFRG,BFRG,Technology Services,NASDAQ,Packaged Software
NASDAQ:CAPN,CAPN,Finance,NASDAQ,Financial Conglomerates
NASDAQ:CMTL,CMTL,Electronic Technology,NASDAQ,Telecommunications Equipment
NASDAQ:EUDA,EUDA,Health Services,NASDAQ,Medical/Nursing Services
NASDAQ:BPYPM,BPYPM,Finance,NASDAQ,Real Estate Development
NASDAQ:WTO,WTO,Electronic Technology,NASDAQ,Telecommunications Equipment
NASDAQ:SONM,SONM,Electronic Technology,NASDAQ,Telecommunications Equipment
NASDAQ:DHCNI,DHCNI,Finance,NASDAQ,Real Estate Investment Trusts
AMEX:LSF,LSF,Consumer Non-Durables,AMEX,Food: Specialty/Candy
NASDAQ:DFSC,DFSC,Commercial Services,NASDAQ,Miscellaneous Commercial Services
NASDAQ:MBCN,MBCN,Finance,NASDAQ,Regional Banks
NASDAQ:FGEN,FGEN,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:VEEE,VEEE,Consumer Durables,NASDAQ,Recreational Products
NASDAQ:WHWK,WHWK,Health Technology,NASDAQ,Biotechnology
NASDAQ:CREX,CREX,Commercial Services,NASDAQ,Advertising/Marketing Services
NASDAQ:TRINI,TRINI,Miscellaneous,NASDAQ,Investment Trusts/Mutual Funds
AMEX:NEWP,NEWP,Non-Energy Minerals,AMEX,Precious Metals
AMEX:ITP,ITP,Process Industries,AMEX,Containers/Packaging
AMEX:EP,EP,Energy Minerals,AMEX,Oil & Gas Production
NASDAQ:BBLG,BBLG,Health Technology,NASDAQ,Medical Specialties
NASDAQ:SGD,SGD,Finance,NASDAQ,Real Estate Development
NASDAQ:REBN,REBN,Consumer Services,NASDAQ,Restaurants
NASDAQ:CCIX,CCIX,Finance,NASDAQ,Financial Conglomerates
AMEX:COHN,COHN,Finance,AMEX,Investment Banks/Brokers
NASDAQ:UNB,UNB,Finance,NASDAQ,Regional Banks
NASDAQ:CODA,CODA,Electronic Technology,NASDAQ,Aerospace & Defense
NASDAQ:MBBC,MBBC,Finance,NASDAQ,Regional Banks
NASDAQ:TLPH,TLPH,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:PRFX,PRFX,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:MRAM,MRAM,Electronic Technology,NASDAQ,Semiconductors
NASDAQ:DIBS,DIBS,Retail Trade,NASDAQ,Internet Retail
NASDAQ:DXLG,DXLG,Retail Trade,NASDAQ,Apparel/Footwear Retail
NYSE:ECCF,ECCF,Miscellaneous,NYSE,Investment Trusts/Mutual Funds
NASDAQ:LFWD,LFWD,Health Technology,NASDAQ,Medical Specialties
AMEX:BDL,BDL,Consumer Services,AMEX,Restaurants
NASDAQ:PFX,PFX,Miscellaneous,NASDAQ,Investment Trusts/Mutual Funds
NASDAQ:RENB,RENB,Health Technology,NASDAQ,Biotechnology
NASDAQ:WATT,WATT,Electronic Technology,NASDAQ,Semiconductors
NASDAQ:NAOV,NAOV,Health Technology,NASDAQ,Medical Specialties
NASDAQ:HNVR,HNVR,Finance,NASDAQ,Regional Banks
NASDAQ:CDT,CDT,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:LSTA,LSTA,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:EPWK,EPWK,Technology Services,NASDAQ,Packaged Software
NASDAQ:INBS,INBS,Health Services,NASDAQ,Medical/Nursing Services
NASDAQ:DTI,DTI,Finance,NASDAQ,Finance/Rental/Leasing
NASDAQ:HCWB,HCWB,Health Technology,NASDAQ,Biotechnology
NASDAQ:GCTK,GCTK,Health Technology,NASDAQ,Medical Specialties
NYSE:DTW,DTW,Utilities,NYSE,Electric Utilities
NASDAQ:SQFT,SQFT,Finance,NASDAQ,Real Estate Investment Trusts
NYSE:GJH,GJH,Finance,NYSE,Finance/Rental/Leasing
NASDAQ:GAINL,GAINL,Miscellaneous,NASDAQ,Investment Trusts/Mutual Funds
NYSE:BEPJ,BEPJ,Finance,NYSE,Real Estate Development
NASDAQ:COLA,COLA,Finance,NASDAQ,Financial Conglomerates
NASDAQ:NAUT,NAUT,Health Technology,NASDAQ,Biotechnology
NYSE:ENJ,ENJ,Utilities,NYSE,Electric Utilities
NASDAQ:MSBIP,MSBIP,Finance,NASDAQ,Regional Banks
NASDAQ:WSBCP,WSBCP,Finance,NASDAQ,Regional Banks
NASDAQ:PETS,PETS,Retail Trade,NASDAQ,Specialty Stores
NASDAQ:WENN,WENN,Finance,NASDAQ,Financial Conglomerates
NASDAQ:HCHL,HCHL,Consumer Services,NASDAQ,Restaurants
NYSE:AOMN,AOMN,Finance,NYSE,Real Estate Investment Trusts
NASDAQ:ASBP,ASBP,Health Technology,NASDAQ,Pharmaceuticals: Other
NASDAQ:PMEC,PMEC,Commercial Services,NASDAQ,Miscellaneous Commercial Services
NASDAQ:RILYL,RILYL,Finance,NASDAQ,Investment Banks/Brokers
NASDAQ:IDAI,IDAI,Technology Services,NASDAQ,Packaged Software
NASDAQ:HBANM,HBANM,Finance,NASDAQ,Major Banks
NASDAQ:EPIX,EPIX,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:GEGGL,GEGGL,Finance,NASDAQ,Investment Managers
NYSE:SAY,SAY,Miscellaneous,NYSE,Investment Trusts/Mutual Funds
NASDAQ:JXG,JXG,Consumer Non-Durables,NASDAQ,Apparel/Footwear
NASDAQ:CBFV,CBFV,Finance,NASDAQ,Regional Banks
NASDAQ:AIRT,AIRT,Transportation,NASDAQ,Air Freight/Couriers
NYSE:GHLD,GHLD,Finance,NYSE,Finance/Rental/Leasing
NASDAQ:NTWK,NTWK,Technology Services,NASDAQ,Information Technology Services
NASDAQ:CSWCZ,CSWCZ,Finance,NASDAQ,Investment Managers
NASDAQ:ECBK,ECBK,Finance,NASDAQ,Regional Banks
NASDAQ:TOYO,TOYO,Electronic Technology,NASDAQ,Semiconductors
NASDAQ:HWCPZ,HWCPZ,Finance,NASDAQ,Regional Banks
NASDAQ:ELAB,ELAB,Health Technology,NASDAQ,Biotechnology
NASDAQ:LEXX,LEXX,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:ILAG,ILAG,Consumer Durables,NASDAQ,Tools & Hardware
NASDAQ:EBON,EBON,Electronic Technology,NASDAQ,Computer Processing Hardware
NASDAQ:WCT,WCT,Technology Services,NASDAQ,Packaged Software
NASDAQ:CLIK,CLIK,Commercial Services,NASDAQ,Personnel Services
NASDAQ:XELB,XELB,Consumer Non-Durables,NASDAQ,Apparel/Footwear
NASDAQ:WAFDP,WAFDP,Finance,NASDAQ,Major Banks
NASDAQ:SABS,SABS,Health Technology,NASDAQ,Biotechnology
NASDAQ:ASRT,ASRT,Health Technology,NASDAQ,Pharmaceuticals: Major
NYSE:DDT,DDT,Finance,NYSE,Finance/Rental/Leasing
NASDAQ:SNT,SNT,Electronic Technology,NASDAQ,Aerospace & Defense
NASDAQ:PBBK,PBBK,Finance,NASDAQ,Savings Banks
NASDAQ:TBH,TBH,Technology Services,NASDAQ,Internet Software/Services
NASDAQ:ENGN,ENGN,Health Technology,NASDAQ,Biotechnology
NASDAQ:WGRX,WGRX,Distribution Services,NASDAQ,Medical Distributors
NASDAQ:BSBK,BSBK,Finance,NASDAQ,Savings Banks
AMEX:ELA,ELA,Retail Trade,AMEX,Specialty Stores
NASDAQ:FRGT,FRGT,Finance,NASDAQ,Financial Conglomerates
NASDAQ:TUSK,TUSK,Industrial Services,NASDAQ,Oilfield Services/Equipment
NASDAQ:MBINM,MBINM,Finance,NASDAQ,Regional Banks
NYSE:EMP,EMP,Utilities,NYSE,Electric Utilities
NASDAQ:XTKG,XTKG,Technology Services,NASDAQ,Packaged Software
NASDAQ:DGLY,DGLY,Commercial Services,NASDAQ,Miscellaneous Commercial Services
NASDAQ:QLGN,QLGN,Health Technology,NASDAQ,Pharmaceuticals: Other
NASDAQ:DRTS,DRTS,Health Technology,NASDAQ,Medical Specialties
NASDAQ:FONR,FONR,Commercial Services,NASDAQ,Miscellaneous Commercial Services
NASDAQ:BRID,BRID,Consumer Non-Durables,NASDAQ,Food: Specialty/Candy
NASDAQ:SSSSL,SSSSL,Miscellaneous,NASDAQ,Investment Trusts/Mutual Funds
NASDAQ:SCYX,SCYX,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:HURC,HURC,Producer Manufacturing,NASDAQ,Industrial Machinery
AMEX:HCWC,HCWC,Retail Trade,AMEX,Food Retail
NASDAQ:NXPL,NXPL,Non-Energy Minerals,NASDAQ,Precious Metals
AMEX:NRXS,NRXS,Health Technology,AMEX,Medical Specialties
NASDAQ:BEAT,BEAT,Health Technology,NASDAQ,Medical Specialties
NASDAQ:LHSW,LHSW,Electronic Technology,NASDAQ,Computer Processing Hardware
NASDAQ:CNTY,CNTY,Consumer Services,NASDAQ,Casinos/Gaming
NASDAQ:SCWO,SCWO,Industrial Services,NASDAQ,Environmental Services
NASDAQ:INTG,INTG,Consumer Services,NASDAQ,Hotels/Resorts/Cruise lines
NASDAQ:TLIH,TLIH,Distribution Services,NASDAQ,Wholesale Distributors
NYSE:CLCO,CLCO,Industrial Services,NYSE,Oil & Gas Pipelines
NASDAQ:CYCN,CYCN,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:CCEC,CCEC,Transportation,NASDAQ,Marine Shipping
NASDAQ:SIMA,SIMA,Finance,NASDAQ,Financial Conglomerates
AMEX:SER,SER,Commercial Services,AMEX,Miscellaneous Commercial Services
NASDAQ:ALCY,ALCY,Finance,NASDAQ,Financial Conglomerates
NASDAQ:SERA,SERA,Health Services,NASDAQ,Medical/Nursing Services
NYSE:SPMA,SPMA,Miscellaneous,NYSE,Investment Trusts/Mutual Funds
NASDAQ:NMFCZ,NMFCZ,Miscellaneous,NASDAQ,Investment Trusts/Mutual Funds
AMEX:TMDE,TMDE,Distribution Services,AMEX,Wholesale Distributors
NASDAQ:SLSN,SLSN,Consumer Non-Durables,NASDAQ,Household/Personal Care
NYSE:GROV,GROV,Consumer Non-Durables,NYSE,Household/Personal Care
NASDAQ:MSPR,MSPR,Finance,NASDAQ,Insurance Brokers/Services
NASDAQ:BSAA,BSAA,Finance,NASDAQ,Financial Conglomerates
AMEX:TMQ,TMQ,Non-Energy Minerals,AMEX,Other Metals/Minerals
AMEX:BATL,BATL,Energy Minerals,AMEX,Oil & Gas Production
NASDAQ:ALF,ALF,Finance,NASDAQ,Financial Conglomerates
NASDAQ:CRGO,CRGO,Technology Services,NASDAQ,Internet Software/Services
AMEX:TPET,TPET,Energy Minerals,AMEX,Integrated Oil
NASDAQ:CNFRZ,CNFRZ,Finance,NASDAQ,Property/Casualty Insurance
NASDAQ:ASPS,ASPS,Finance,NASDAQ,Finance/Rental/Leasing
AMEX:AMBI,AMBI,Industrial Services,AMEX,Environmental Services
NASDAQ:NTIC,NTIC,Process Industries,NASDAQ,Industrial Specialties
NASDAQ:RIME,RIME,Consumer Services,NASDAQ,Movies/Entertainment
NASDAQ:CUE,CUE,Health Technology,NASDAQ,Biotechnology
NASDAQ:AQMS,AQMS,Non-Energy Minerals,NASDAQ,Other Metals/Minerals
NYSE:CCIA,CCIA,Miscellaneous,NYSE,Investment Trusts/Mutual Funds
NASDAQ:UBFO,UBFO,Finance,NASDAQ,Regional Banks
NASDAQ:GGR,GGR,Consumer Durables,NASDAQ,Motor Vehicles
AMEX:APT,APT,Process Industries,AMEX,Industrial Specialties
NASDAQ:CARM,CARM,Health Technology,NASDAQ,Biotechnology
NASDAQ:CCG,CCG,Technology Services,NASDAQ,Packaged Software
NASDAQ:TORO,TORO,Transportation,NASDAQ,Marine Shipping
NASDAQ:MAMO,MAMO,Finance,NASDAQ,Real Estate Development
NASDAQ:SMSI,SMSI,Technology Services,NASDAQ,Packaged Software
NASDAQ:OVBC,OVBC,Finance,NASDAQ,Regional Banks
NASDAQ:GECCO,GECCO,Finance,NASDAQ,Financial Conglomerates
NASDAQ:NTRP,NTRP,Technology Services,NASDAQ,Packaged Software
NASDAQ:CUB,CUB,Consumer Services,NASDAQ,Publishing: Newspapers
NASDAQ:ZYXI,ZYXI,Health Technology,NASDAQ,Medical Specialties
NASDAQ:VRAR,VRAR,Technology Services,NASDAQ,Packaged Software
NASDAQ:CTOR,CTOR,Health Technology,NASDAQ,Pharmaceuticals: Major
NYSE:GBLI,GBLI,Finance,NYSE,Property/Casualty Insurance
NASDAQ:JVA,JVA,Consumer Non-Durables,NASDAQ,Food: Specialty/Candy
NASDAQ:RENT,RENT,Retail Trade,NASDAQ,Internet Retail
NASDAQ:COCP,COCP,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:GECCI,GECCI,Miscellaneous,NASDAQ,Investment Trusts/Mutual Funds
NASDAQ:EJH,EJH,Consumer Services,NASDAQ,Other Consumer Services
NASDAQ:TVA,TVA,Finance,NASDAQ,Financial Conglomerates
NASDAQ:WPRT,WPRT,Producer Manufacturing,NASDAQ,Trucks/Construction/Farm Machinery
NASDAQ:TELA,TELA,Health Technology,NASDAQ,Medical Specialties
NASDAQ:SMTK,SMTK,Electronic Technology,NASDAQ,Semiconductors
NASDAQ:CFSB,CFSB,Finance,NASDAQ,Savings Banks
NYSE:LANV,LANV,Consumer Non-Durables,NYSE,Apparel/Footwear
NASDAQ:FTFT,FTFT,Finance,NASDAQ,Finance/Rental/Leasing
NASDAQ:SFHG,SFHG,Distribution Services,NASDAQ,Wholesale Distributors
NASDAQ:CALC,CALC,Health Technology,NASDAQ,Biotechnology
NASDAQ:CBAT,CBAT,Producer Manufacturing,NASDAQ,Electrical Products
NASDAQ:NODK,NODK,Finance,NASDAQ,Multi-Line Insurance
NASDAQ:ISBA,ISBA,Finance,NASDAQ,Regional Banks
NASDAQ:SHFS,SHFS,Finance,NASDAQ,Financial Conglomerates
NASDAQ:AENT,AENT,Distribution Services,NASDAQ,Electronics Distributors
NASDAQ:VANI,VANI,Health Technology,NASDAQ,Medical Specialties
NASDAQ:MSW,MSW,Industrial Services,NASDAQ,Engineering & Construction
NASDAQ:ILLR,ILLR,Technology Services,NASDAQ,Packaged Software
NASDAQ:BGM,BGM,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:POLA,POLA,Electronic Technology,NASDAQ,Electronic Equipment/Instruments
NASDAQ:DWSN,DWSN,Technology Services,NASDAQ,Data Processing Services
NYSE:VATE,VATE,Industrial Services,NYSE,Engineering & Construction
NASDAQ:TENX,TENX,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:BLUW,BLUW,Finance,NASDAQ,Financial Conglomerates
NASDAQ:PIII,PIII,Commercial Services,NASDAQ,Miscellaneous Commercial Services
NASDAQ:MNDR,MNDR,Health Services,NASDAQ,Medical/Nursing Services
NASDAQ:NTCL,NTCL,Technology Services,NASDAQ,Packaged Software
AMEX:MRT,MRT,Finance,AMEX,Finance/Rental/Leasing
NASDAQ:ANSC,ANSC,Finance,NASDAQ,Financial Conglomerates
NASDAQ:OCCIO,OCCIO,Miscellaneous,NASDAQ,Investment Trusts/Mutual Funds
NASDAQ:WFF,WFF,Process Industries,NASDAQ,Textiles
NASDAQ:CHCI,CHCI,Consumer Durables,NASDAQ,Homebuilding
NASDAQ:ATGL,ATGL,Technology Services,NASDAQ,Packaged Software
NASDAQ:CAAS,CAAS,Producer Manufacturing,NASDAQ,Auto Parts: OEM
AMEX:ELLO,ELLO,Utilities,AMEX,Electric Utilities
NASDAQ:MYPS,MYPS,Technology Services,NASDAQ,Packaged Software
NASDAQ:APM,APM,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:MBINN,MBINN,Finance,NASDAQ,Regional Banks
NASDAQ:VALU,VALU,Consumer Services,NASDAQ,Publishing: Books/Magazines
NASDAQ:OXLCG,OXLCG,Miscellaneous,NASDAQ,Investment Trusts/Mutual Funds
AMEX:GRAF,GRAF,Finance,AMEX,Financial Conglomerates
NASDAQ:FARM,FARM,Consumer Non-Durables,NASDAQ,Food: Specialty/Candy
NASDAQ:SNYR,SNYR,Health Technology,NASDAQ,Pharmaceuticals: Other
NASDAQ:RMCO,RMCO,Finance,NASDAQ,Financial Conglomerates
NASDAQ:BKYI,BKYI,Technology Services,NASDAQ,Information Technology Services
AMEX:PZG,PZG,Non-Energy Minerals,AMEX,Precious Metals
NASDAQ:PEBK,PEBK,Finance,NASDAQ,Regional Banks
NASDAQ:CMBM,CMBM,Communications,NASDAQ,Specialty Telecommunications
NYSE:EEX,EEX,Commercial Services,NYSE,Miscellaneous Commercial Services
AMEX:NCL,NCL,Technology Services,AMEX,Packaged Software
NASDAQ:GSUN,GSUN,Commercial Services,NASDAQ,Miscellaneous Commercial Services
AMEX:AMZE,AMZE,Consumer Non-Durables,AMEX,Beverages: Alcoholic
NASDAQ:INVE,INVE,Electronic Technology,NASDAQ,Semiconductors
NASDAQ:HAO,HAO,Commercial Services,NASDAQ,Advertising/Marketing Services
NASDAQ:EHLD,EHLD,Transportation,NASDAQ,Marine Shipping
AMEX:OGEN,OGEN,Health Technology,AMEX,Pharmaceuticals: Major
NASDAQ:PROV,PROV,Finance,NASDAQ,Savings Banks
NASDAQ:MESA,MESA,Transportation,NASDAQ,Airlines
NASDAQ:PSHG,PSHG,Transportation,NASDAQ,Marine Shipping
NASDAQ:CCNEP,CCNEP,Finance,NASDAQ,Regional Banks
NASDAQ:CNCK,CNCK,Finance,NASDAQ,Investment Banks/Brokers
NASDAQ:VERO,VERO,Health Technology,NASDAQ,Medical Specialties
NASDAQ:CAPT,CAPT,Producer Manufacturing,NASDAQ,Miscellaneous Manufacturing
NASDAQ:BFRI,BFRI,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:PLUR,PLUR,Health Technology,NASDAQ,Biotechnology
NASDAQ:UPC,UPC,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:GELS,GELS,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:RCON,RCON,Distribution Services,NASDAQ,Electronics Distributors
NASDAQ:APYX,APYX,Health Technology,NASDAQ,Medical Specialties
NASDAQ:JFB,JFB,Industrial Services,NASDAQ,Engineering & Construction
NASDAQ:ALBT,ALBT,Health Technology,NASDAQ,Biotechnology
NASDAQ:ORKT,ORKT,Technology Services,NASDAQ,Packaged Software
NASDAQ:CJET,CJET,Consumer Durables,NASDAQ,Motor Vehicles
NYSE:PMTU,PMTU,Finance,NYSE,Real Estate Investment Trusts
NASDAQ:GRI,GRI,Health Technology,NASDAQ,Biotechnology
NASDAQ:ZYBT,ZYBT,Health Technology,NASDAQ,Biotechnology
NASDAQ:APLM,APLM,Finance,NASDAQ,Financial Conglomerates
NASDAQ:COCH,COCH,Health Technology,NASDAQ,Medical Specialties
NASDAQ:FCUV,FCUV,Commercial Services,NASDAQ,Advertising/Marketing Services
NASDAQ:NIVF,NIVF,Health Services,NASDAQ,Medical/Nursing Services
NASDAQ:NMTC,NMTC,Health Technology,NASDAQ,Medical Specialties
NASDAQ:KELYB,KELYB,Commercial Services,NASDAQ,Personnel Services
NYSE:ECCX,ECCX,Miscellaneous,NYSE,Investment Trusts/Mutual Funds
NASDAQ:PRLD,PRLD,Health Technology,NASDAQ,Biotechnology
NASDAQ:INBKZ,INBKZ,Finance,NASDAQ,Regional Banks
NYSE:JACS,JACS,Finance,NYSE,Financial Conglomerates
NASDAQ:CJMB,CJMB,Transportation,NASDAQ,Air Freight/Couriers
NASDAQ:AKAN,AKAN,Process Industries,NASDAQ,Agricultural Commodities/Milling
NASDAQ:HTCR,HTCR,Technology Services,NASDAQ,Information Technology Services
NASDAQ:AEMD,AEMD,Health Technology,NASDAQ,Medical Specialties
NASDAQ:PULM,PULM,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:SILC,SILC,Electronic Technology,NASDAQ,Computer Communications
NASDAQ:LOOP,LOOP,Process Industries,NASDAQ,Chemicals: Specialty
NYSE:MGRD,MGRD,Finance,NYSE,Investment Managers
NYSE:RCC,RCC,Finance,NYSE,Real Estate Investment Trusts
NASDAQ:JWEL,JWEL,Distribution Services,NASDAQ,Medical Distributors
NYSE:PDPA,PDPA,Miscellaneous,NYSE,Investment Trusts/Mutual Funds
NASDAQ:KVHI,KVHI,Electronic Technology,NASDAQ,Telecommunications Equipment
NASDAQ:FUSB,FUSB,Finance,NASDAQ,Regional Banks
NASDAQ:AUBN,AUBN,Finance,NASDAQ,Regional Banks
NASDAQ:IZM,IZM,Retail Trade,NASDAQ,Internet Retail
NASDAQ:ANNA,ANNA,Finance,NASDAQ,Financial Conglomerates
NYSE:TCI,TCI,Finance,NYSE,Real Estate Development
NYSE:TVE,TVE,Government,NYSE,General Government
NASDAQ:VACH,VACH,Finance,NASDAQ,Financial Conglomerates
NASDAQ:NETD,NETD,Finance,NASDAQ,Financial Conglomerates
NYSE:ECCW,ECCW,Miscellaneous,NYSE,Investment Trusts/Mutual Funds
NASDAQ:UBCP,UBCP,Finance,NASDAQ,Regional Banks
NASDAQ:TDIC,TDIC,Commercial Services,NASDAQ,Miscellaneous Commercial Services
NASDAQ:GTEN,GTEN,Finance,NASDAQ,Financial Conglomerates
NASDAQ:CLRO,CLRO,Consumer Durables,NASDAQ,Electronics/Appliances
NASDAQ:STAK,STAK,Industrial Services,NASDAQ,Oilfield Services/Equipment
NASDAQ:ZJK,ZJK,Producer Manufacturing,NASDAQ,Metal Fabrication
NASDAQ:TTNP,TTNP,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:EVGN,EVGN,Health Technology,NASDAQ,Biotechnology
AMEX:SBEV,SBEV,Health Services,AMEX,Medical/Nursing Services
NASDAQ:FLNT,FLNT,Technology Services,NASDAQ,Data Processing Services
NASDAQ:NVFY,NVFY,Consumer Durables,NASDAQ,Home Furnishings
AMEX:FURY,FURY,Non-Energy Minerals,AMEX,Precious Metals
NASDAQ:CV,CV,Health Technology,NASDAQ,Medical Specialties
NASDAQ:SLXN,SLXN,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:LYRA,LYRA,Health Technology,NASDAQ,Pharmaceuticals: Major
